3964
(925,-8.256403,41.211276)
(926,-8.257962,41.229966)
(927,-8.288917,41.195766)
(928,-8.305601,41.194313)
(929,-8.284431,41.197988)
(930,-8.277067,41.207435)
(931,-8.293306,41.203845)
(932,-8.268928,41.192776)
(933,-8.256164,41.224685)
(934,-8.258993,41.222901)
(935,-8.298774,41.193328)
(936,-8.290581,41.195806)
(937,-8.284619,41.212106)
(938,-8.265644,41.20827)
(939,-8.28765,41.21519)
(940,-8.283915,41.207824)
(941,-8.286913,41.195337)
(942,-8.287606,41.204859)
(943,-8.258586,41.194128)
(944,-8.275657,41.207602)
(945,-8.273749,41.196414)
(946,-8.289912,41.202721)
(947,-8.31075,41.197733)
(948,-8.2741,41.221043)
(949,-8.281531,41.204653)
(950,-8.270144,41.218629)
(951,-8.273856,41.189222)
(952,-8.270602,41.21304)
(953,-8.26541,41.192647)
(954,-8.28873,41.211142)
(955,-8.268979,41.189508)
(956,-8.254985,41.206699)
(957,-8.275264,41.208953)
(958,-8.305154,41.193996)
(959,-8.265937,41.190294)
(960,-8.279453,41.194757)
(961,-8.269691,41.213295)
(962,-8.274632,41.193756)
(963,-8.260593,41.218503)
(964,-8.274074,41.208242)
(965,-8.30759,41.195687)
(966,-8.308823,41.196097)
(967,-8.316384,41.202099)
(968,-8.276901,41.207077)
(969,-8.28606,41.205497)
(970,-8.274224,41.193989)
(971,-8.282549,41.209574)
(972,-8.283693,41.206271)
(973,-8.266167,41.216245)
(974,-8.275267,41.193343)
(975,-8.284546,41.211894)
(976,-8.283524,41.207782)
(977,-8.258365,41.220637)
(978,-8.295204,41.197508)
(979,-8.260386,41.194623)
(980,-8.270297,41.212742)
(981,-8.281896,41.20824)
(982,-8.279361,41.194699)
(983,-8.289032,41.204531)
(984,-8.265246,41.215533)
(985,-8.295785,41.191092)
(986,-8.288541,41.196166)
(987,-8.274284,41.210881)
(988,-8.266025,41.192955)
(989,-8.284398,41.21175)
(990,-8.273432,41.21187)
(991,-8.279404,41.207636)
(992,-8.295694,41.198951)
(993,-8.274223,41.193268)
(994,-8.273803,41.193514)
(995,-8.308094,41.196232)
(996,-8.289695,41.207334)
(997,-8.265696,41.190536)
(998,-8.311544,41.195195)
(999,-8.268101,41.204143)
(1000,-8.26505,41.185475)
(1001,-8.311149,41.19542)
(1002,-8.286356,41.204748)
(1003,-8.268063,41.200551)
(1004,-8.267668,41.201808)
(1005,-8.263585,41.186995)
(1006,-8.26687,41.222506)
(1007,-8.275498,41.209008)
(1008,-8.264591,41.205469)
(1009,-8.295424,41.198157)
(1010,-8.288081,41.212472)
(1011,-8.299219,41.192122)
(1012,-8.282741,41.209209)
(1013,-8.257797,41.22529)
(1014,-8.266854,41.203188)
(1015,-8.259294,41.19626)
(1016,-8.284552,41.206333)
(1017,-8.271267,41.193127)
(1018,-8.282041,41.202939)
(1019,-8.288546,41.195561)
(1020,-8.295991,41.191037)
(1021,-8.299114,41.192782)
(1022,-8.277256,41.210547)
(1023,-8.28104,41.196033)
(1024,-8.287616,41.215087)
(1025,-8.270827,41.211014)
(1026,-8.273883,41.19379)
(1027,-8.265317,41.203146)
(1028,-8.297228,41.191084)
(1029,-8.290587,41.20087)
(1030,-8.276377,41.208168)
(1031,-8.274288,41.192532)
(1032,-8.266034,41.205708)
(1033,-8.257939,41.208638)
(1034,-8.281461,41.203371)
(1035,-8.284959,41.2061)
(1036,-8.268482,41.203023)
(1037,-8.285057,41.206708)
(1038,-8.267099,41.189472)
(1039,-8.284525,41.214797)
(1040,-8.295458,41.198088)
(1041,-8.261821,41.206826)
(1042,-8.316056,41.202009)
(1043,-8.27638,41.206591)
(1044,-8.26776,41.202272)
(1045,-8.272825,41.217042)
(1046,-8.274325,41.192539)
(1047,-8.269521,41.196159)
(1048,-8.296933,41.19694)
(1049,-8.290946,41.199098)
(1050,-8.271653,41.21088)
(1051,-8.299224,41.192518)
(1052,-8.260394,41.194348)
(1053,-8.259958,41.232549)
(1054,-8.267955,41.187958)
(1055,-8.307868,41.195821)
(1056,-8.256368,41.208995)
(1057,-8.260769,41.21407)
(1058,-8.257273,41.207879)
(1059,-8.30987,41.2029)
(1060,-8.256182,41.209141)
(1061,-8.28291,41.198804)
(1062,-8.260635,41.220629)
(1063,-8.30802,41.198445)
(1064,-8.287532,41.21548)
(1065,-8.263014,41.201672)
(1066,-8.287352,41.203755)
(1067,-8.273847,41.196546)
(1068,-8.308587,41.199014)
(1069,-8.297778,41.194345)
(1070,-8.307192,41.195801)
(1071,-8.273884,41.194114)
(1072,-8.287487,41.215323)
(1073,-8.264626,41.191635)
(1074,-8.266632,41.191355)
(1075,-8.274599,41.197777)
(1076,-8.283628,41.207824)
(1077,-8.274231,41.221118)
(1078,-8.286885,41.214747)
(1079,-8.265515,41.186313)
(1080,-8.272332,41.203194)
(1081,-8.274126,41.192434)
(1082,-8.308425,41.196119)
(1083,-8.279333,41.207322)
(1084,-8.26451,41.205723)
(1085,-8.255634,41.207236)
(1086,-8.262802,41.185522)
(1087,-8.274562,41.206907)
(1088,-8.284372,41.207225)
(1089,-8.287171,41.211002)
(1090,-8.301279,41.193521)
(1091,-8.310147,41.196042)
(1092,-8.292946,41.197694)
(1093,-8.274244,41.210999)
(1094,-8.308165,41.196317)
(1095,-8.270565,41.206875)
(1096,-8.286717,41.195461)
(1097,-8.277941,41.221647)
(1098,-8.265115,41.205028)
(1099,-8.295093,41.19793)
(1100,-8.266073,41.202244)
(1101,-8.298613,41.192366)
(1102,-8.274774,41.198234)
(1103,-8.278543,41.211912)
(1104,-8.270267,41.212688)
(1105,-8.276866,41.194273)
(1106,-8.289245,41.205856)
(1107,-8.273326,41.210718)
(1108,-8.281996,41.210622)
(1109,-8.261528,41.193042)
(1110,-8.26925,41.224588)
(1111,-8.268202,41.223526)
(1112,-8.265324,41.212686)
(1113,-8.256566,41.223225)
(1114,-8.265571,41.205028)
(1115,-8.2702,41.21108)
(1116,-8.283062,41.20752)
(1117,-8.258793,41.202647)
(1118,-8.266415,41.203816)
(1119,-8.308197,41.196117)
(1120,-8.273288,41.192641)
(1121,-8.28539,41.213914)
(1122,-8.274749,41.193848)
(1123,-8.313898,41.200611)
(1124,-8.309166,41.199167)
(1125,-8.278154,41.213276)
(1126,-8.284314,41.201985)
(1127,-8.275375,41.193503)
(1128,-8.274944,41.221812)
(1129,-8.276792,41.194191)
(1130,-8.271953,41.202759)
(1131,-8.267885,41.196112)
(1132,-8.278311,41.208378)
(1133,-8.278332,41.212487)
(1134,-8.2861,41.206959)
(1135,-8.264491,41.185766)
(1136,-8.273013,41.207092)
(1137,-8.274635,41.211767)
(1138,-8.275856,41.206967)
(1139,-8.255284,41.20698)
(1140,-8.262076,41.199411)
(1141,-8.288104,41.204472)
(1142,-8.285499,41.214225)
(1143,-8.288478,41.202852)
(1144,-8.308411,41.198707)
(1145,-8.270078,41.213071)
(1146,-8.269276,41.228871)
(1147,-8.27292,41.195941)
(1148,-8.276945,41.208987)
(1149,-8.274178,41.206175)
(1150,-8.274892,41.211039)
(1151,-8.26671,41.212851)
(1152,-8.274656,41.207042)
(1153,-8.261488,41.205284)
(1154,-8.277392,41.210205)
(1155,-8.281916,41.206259)
(1156,-8.291015,41.199312)
(1157,-8.267069,41.196703)
(1158,-8.277632,41.193682)
(1159,-8.28816,41.21544)
(1160,-8.297077,41.194462)
(1161,-8.262019,41.196883)
(1162,-8.265683,41.186315)
(1163,-8.307266,41.197834)
(1164,-8.276782,41.212333)
(1165,-8.286606,41.206271)
(1166,-8.268052,41.196109)
(1167,-8.268445,41.19625)
(1168,-8.284623,41.206785)
(1169,-8.287133,41.195409)
(1170,-8.257194,41.207833)
(1171,-8.270618,41.211266)
(1172,-8.260302,41.220608)
(1173,-8.268404,41.203262)
(1174,-8.276076,41.209154)
(1175,-8.262398,41.185433)
(1176,-8.263692,41.209056)
(1177,-8.301492,41.194063)
(1178,-8.308317,41.198594)
(1179,-8.261889,41.196827)
(1180,-8.264652,41.206567)
(1181,-8.279316,41.214454)
(1182,-8.255964,41.209531)
(1183,-8.264986,41.193922)
(1184,-8.257061,41.20892)
(1185,-8.273346,41.207288)
(1186,-8.28828,41.201654)
(1187,-8.255248,41.210966)
(1188,-8.290953,41.195808)
(1189,-8.290748,41.204473)
(1190,-8.260147,41.193991)
(1191,-8.286907,41.195377)
(1192,-8.307744,41.197952)
(1193,-8.264632,41.206946)
(1194,-8.27873,41.210883)
(1195,-8.264678,41.196465)
(1196,-8.272855,41.194364)
(1197,-8.280445,41.196058)
(1198,-8.257022,41.205737)
(1199,-8.294986,41.199092)
(1200,-8.266751,41.204873)
(1201,-8.311908,41.202462)
(1202,-8.289158,41.202161)
(1203,-8.294788,41.195503)
(1204,-8.27786,41.207377)
(1205,-8.282465,41.198827)
(1206,-8.289974,41.204703)
(1207,-8.258917,41.212122)
(1208,-8.286589,41.198465)
(1209,-8.264272,41.186067)
(1210,-8.264619,41.206662)
(1211,-8.258591,41.19456)
(1212,-8.28886,41.20617)
(1213,-8.286595,41.208912)
(1214,-8.278221,41.210758)
(1215,-8.276513,41.208292)
(1216,-8.279459,41.203333)
(1217,-8.288977,41.206628)
(1218,-8.267471,41.223184)
(1219,-8.256244,41.224432)
(1220,-8.255474,41.209745)
(1221,-8.271415,41.193121)
(1222,-8.282889,41.202849)
(1223,-8.271984,41.203266)
(1224,-8.264595,41.205557)
(1225,-8.291231,41.199935)
(1226,-8.29084,41.199279)
(1227,-8.259058,41.195113)
(1228,-8.289858,41.204831)
(1229,-8.264173,41.185667)
(1230,-8.264995,41.194169)
(1231,-8.297481,41.196638)
(1232,-8.256852,41.208944)
(1233,-8.265298,41.208631)
(1234,-8.272721,41.192598)
(1235,-8.269813,41.200445)
(1236,-8.264503,41.190033)
(1237,-8.26583,41.190414)
(1238,-8.257418,41.207886)
(1239,-8.273955,41.193538)
(1240,-8.286824,41.20894)
(1241,-8.295191,41.197026)
(1242,-8.287108,41.208301)
(1243,-8.265981,41.186223)
(1244,-8.258774,41.194253)
(1245,-8.292071,41.202292)
(1246,-8.261007,41.196963)
(1247,-8.271223,41.204434)
(1248,-8.27344,41.193704)
(1249,-8.290978,41.19932)
(1250,-8.264664,41.191888)
(1251,-8.310254,41.196184)
(1252,-8.274657,41.192922)
(1253,-8.307596,41.197627)
(1254,-8.282416,41.209644)
(1255,-8.298211,41.19457)
(1256,-8.273352,41.193638)
(1257,-8.274196,41.190079)
(1258,-8.26163,41.215365)
(1259,-8.272888,41.21577)
(1260,-8.279608,41.215021)
(1261,-8.282723,41.207295)
(1262,-8.260188,41.223207)
(1263,-8.289234,41.204565)
(1264,-8.266748,41.195823)
(1265,-8.262159,41.212149)
(1266,-8.264623,41.205086)
(1267,-8.266334,41.212564)
(1268,-8.276803,41.21145)
(1269,-8.284267,41.21193)
(1270,-8.289886,41.202622)
(1271,-8.25748,41.225621)
(1272,-8.281681,41.208063)
(1273,-8.282068,41.208357)
(1274,-8.270342,41.212125)
(1275,-8.286938,41.214705)
(1276,-8.266929,41.207708)
(1277,-8.309598,41.202897)
(1278,-8.275776,41.206896)
(1279,-8.256953,41.222578)
(1280,-8.28826,41.212909)
(1281,-8.29916,41.192453)
(1282,-8.279733,41.207438)
(1283,-8.286933,41.208619)
(1284,-8.276562,41.204407)
(1285,-8.289222,41.196649)
(1286,-8.272887,41.21093)
(1287,-8.301739,41.193694)
(1288,-8.282634,41.206486)
(1289,-8.25982,41.201237)
(1290,-8.316231,41.201966)
(1291,-8.290319,41.200903)
(1292,-8.271276,41.205194)
(1293,-8.288654,41.19551)
(1294,-8.270473,41.21307)
(1295,-8.265161,41.193771)
(1296,-8.265902,41.196331)
(1297,-8.274059,41.194094)
(1298,-8.311373,41.195483)
(1299,-8.262673,41.215651)
(1300,-8.27307,41.19365)
(1301,-8.283163,41.207536)
(1302,-8.27791,41.209755)
(1303,-8.282543,41.198497)
(1304,-8.298865,41.193603)
(1305,-8.311115,41.195381)
(1306,-8.272612,41.210779)
(1307,-8.278451,41.207544)
(1308,-8.269362,41.225074)
(1309,-8.316026,41.202042)
(1310,-8.271801,41.220039)
(1311,-8.272088,41.219116)
(1312,-8.271948,41.201994)
(1313,-8.285474,41.209776)
(1314,-8.298533,41.194342)
(1315,-8.273114,41.193646)
(1316,-8.310662,41.196922)
(1317,-8.308556,41.19594)
(1318,-8.293479,41.19901)
(1319,-8.276962,41.196714)
(1320,-8.282492,41.20294)
(1321,-8.273037,41.220816)
(1322,-8.29831,41.193015)
(1323,-8.293766,41.203101)
(1324,-8.266882,41.230195)
(1325,-8.304985,41.193928)
(1326,-8.266638,41.205484)
(1327,-8.283544,41.215094)
(1328,-8.273425,41.216245)
(1329,-8.270331,41.203668)
(1330,-8.270335,41.211237)
(1331,-8.266908,41.21148)
(1332,-8.310736,41.196425)
(1333,-8.295754,41.199408)
(1334,-8.271926,41.212215)
(1335,-8.276348,41.221495)
(1336,-8.303954,41.202497)
(1337,-8.287387,41.195429)
(1338,-8.280244,41.207294)
(1339,-8.309643,41.199392)
(1340,-8.261084,41.2062)
(1341,-8.28395,41.198297)
(1342,-8.265095,41.216541)
(1343,-8.272711,41.195509)
(1344,-8.26694,41.223102)
(1345,-8.291707,41.194159)
(1346,-8.263092,41.203908)
(1347,-8.287469,41.215404)
(1348,-8.265681,41.20366)
(1349,-8.281765,41.208)
(1350,-8.267619,41.201244)
(1351,-8.274229,41.207553)
(1352,-8.266174,41.21216)
(1353,-8.277411,41.209291)
(1354,-8.273488,41.19344)
(1355,-8.278369,41.212418)
(1356,-8.304228,41.193778)
(1357,-8.295,41.198278)
(1358,-8.27569,41.211761)
(1359,-8.288775,41.204384)
(1360,-8.256608,41.208939)
(1361,-8.27777,41.2215)
(1362,-8.259198,41.196146)
(1363,-8.280495,41.208436)
(1364,-8.310439,41.202786)
(1365,-8.266935,41.189522)
(1366,-8.287556,41.214)
(1367,-8.286812,41.205561)
(1368,-8.259766,41.201152)
(1369,-8.295116,41.198403)
(1370,-8.277627,41.207892)
(1371,-8.286829,41.195238)
(1372,-8.290143,41.202633)
(1373,-8.275363,41.205487)
(1374,-8.265496,41.201939)
(1375,-8.256593,41.205946)
(1376,-8.27644,41.208156)
(1377,-8.265841,41.19255)
(1378,-8.276744,41.1967)
(1379,-8.256843,41.222726)
(1380,-8.305196,41.193974)
(1381,-8.266087,41.204988)
(1382,-8.261048,41.193337)
(1383,-8.264534,41.206845)
(1384,-8.29061,41.200644)
(1385,-8.30893,41.201684)
(1386,-8.273766,41.194015)
(1387,-8.291422,41.208858)
(1388,-8.260786,41.206409)
(1389,-8.30704,41.195271)
(1390,-8.275507,41.208858)
(1391,-8.285519,41.201032)
(1392,-8.27278,41.192641)
(1393,-8.296555,41.196025)
(1394,-8.278951,41.209227)
(1395,-8.259721,41.218759)
(1396,-8.267456,41.202458)
(1397,-8.264548,41.194629)
(1398,-8.311453,41.195132)
(1399,-8.273876,41.196512)
(1400,-8.283286,41.207599)
(1401,-8.261299,41.196628)
(1402,-8.263463,41.197817)
(1403,-8.282581,41.206401)
(1404,-8.281769,41.207936)
(1405,-8.260488,41.195801)
(1406,-8.276417,41.212537)
(1407,-8.269602,41.204431)
(1408,-8.281795,41.202774)
(1409,-8.277883,41.208664)
(1410,-8.275158,41.209212)
(1411,-8.275087,41.193347)
(1412,-8.279323,41.207185)
(1413,-8.259155,41.19584)
(1414,-8.284606,41.212203)
(1415,-8.292334,41.202176)
(1416,-8.290636,41.203628)
(1417,-8.286243,41.204701)
(1418,-8.267257,41.196629)
(1419,-8.294906,41.199814)
(1420,-8.265013,41.202354)
(1421,-8.308949,41.198933)
(1422,-8.302117,41.193748)
(1423,-8.271551,41.204008)
(1424,-8.297045,41.19632)
(1425,-8.287097,41.214517)
(1426,-8.257666,41.229125)
(1427,-8.285645,41.206606)
(1428,-8.264516,41.189801)
(1429,-8.274572,41.207569)
(1430,-8.287486,41.2156)
(1431,-8.28364,41.212199)
(1432,-8.257054,41.225524)
(1433,-8.289943,41.202569)
(1434,-8.278335,41.193979)
(1435,-8.272718,41.195357)
(1436,-8.278998,41.222565)
(1437,-8.311487,41.194941)
(1438,-8.26762,41.22178)
(1439,-8.266949,41.207004)
(1440,-8.286292,41.203593)
(1441,-8.310278,41.195477)
(1442,-8.284318,41.2123)
(1443,-8.276186,41.211693)
(1444,-8.295556,41.195695)
(1445,-8.287384,41.215208)
(1446,-8.298755,41.192417)
(1447,-8.289022,41.206021)
(1448,-8.304684,41.193459)
(1449,-8.286873,41.195221)
(1450,-8.272616,41.192586)
(1451,-8.275883,41.206141)
(1452,-8.285713,41.205382)
(1453,-8.257293,41.205428)
(1454,-8.308983,41.198888)
(1455,-8.298772,41.194367)
(1456,-8.255939,41.206231)
(1457,-8.268765,41.202447)
(1458,-8.29008,41.202742)
(1459,-8.267781,41.200871)
(1460,-8.310472,41.198165)
(1461,-8.262084,41.192744)
(1462,-8.278587,41.194246)
(1463,-8.301855,41.193714)
(1464,-8.289023,41.195465)
(1465,-8.273809,41.193896)
(1466,-8.272505,41.200228)
(1467,-8.288509,41.202655)
(1468,-8.298578,41.192417)
(1469,-8.282551,41.198813)
(1470,-8.272594,41.20326)
(1471,-8.307573,41.196329)
(1472,-8.273331,41.192688)
(1473,-8.286763,41.200905)
(1474,-8.259258,41.200075)
(1475,-8.27472,41.213514)
(1476,-8.281906,41.21107)
(1477,-8.292346,41.201223)
(1478,-8.262777,41.216716)
(1479,-8.289136,41.206671)
(1480,-8.306352,41.19512)
(1481,-8.274085,41.192402)
(1482,-8.273243,41.210164)
(1483,-8.258176,41.203523)
(1484,-8.274871,41.197927)
(1485,-8.306501,41.195124)
(1486,-8.281293,41.204406)
(1487,-8.263379,41.190891)
(1488,-8.296398,41.1919)
(1489,-8.28231,41.20741)
(1490,-8.281993,41.211332)
(1491,-8.266914,41.189595)
(1492,-8.277176,41.208099)
(1493,-8.306336,41.195259)
(1494,-8.289031,41.204363)
(1495,-8.277639,41.194091)
(1496,-8.275842,41.206301)
(1497,-8.265244,41.195355)
(1498,-8.257107,41.228819)
(1499,-8.277122,41.210552)
(1500,-8.271912,41.200951)
(1501,-8.307391,41.195569)
(1502,-8.310312,41.196195)
(1503,-8.274904,41.20997)
(1504,-8.276531,41.221478)
(1505,-8.265172,41.208711)
(1506,-8.271915,41.203192)
(1507,-8.277413,41.207681)
(1508,-8.265493,41.205071)
(1509,-8.279855,41.213583)
(1510,-8.266206,41.196637)
(1511,-8.277187,41.209432)
(1512,-8.278352,41.212449)
(1513,-8.276514,41.208205)
(1514,-8.264554,41.205374)
(1515,-8.26057,41.227305)
(1516,-8.285749,41.206395)
(1517,-8.295582,41.195063)
(1518,-8.259117,41.195678)
(1519,-8.299425,41.192839)
(1520,-8.270562,41.211297)
(1521,-8.262781,41.197184)
(1522,-8.26096,41.197093)
(1523,-8.28761,41.215422)
(1524,-8.309778,41.198537)
(1525,-8.265416,41.22578)
(1526,-8.283674,41.208762)
(1527,-8.274831,41.193889)
(1528,-8.265949,41.18627)
(1529,-8.263532,41.199389)
(1530,-8.288753,41.19585)
(1531,-8.278496,41.207479)
(1532,-8.288063,41.206209)
(1533,-8.285873,41.207246)
(1534,-8.29088,41.209272)
(1535,-8.284474,41.211858)
(1536,-8.281755,41.20623)
(1537,-8.258816,41.22017)
(1538,-8.278948,41.19442)
(1539,-8.294832,41.199923)
(1540,-8.294988,41.198375)
(1541,-8.281956,41.211406)
(1542,-8.274012,41.192389)
(1543,-8.288489,41.195652)
(1544,-8.288489,41.195704)
(1545,-8.27463,41.19405)
(1546,-8.293522,41.202614)
(1547,-8.275868,41.207608)
(1548,-8.28575,41.214082)
(1549,-8.260362,41.1939)
(1550,-8.285992,41.199316)
(1551,-8.269744,41.212918)
(1552,-8.265241,41.20505)
(1553,-8.28752,41.205456)
(1554,-8.290809,41.199227)
(1555,-8.26733,41.214749)
(1556,-8.263817,41.202565)
(1557,-8.293119,41.199725)
(1558,-8.287893,41.215393)
(1559,-8.277067,41.207987)
(1560,-8.276489,41.210188)
(1561,-8.291128,41.1946)
(1562,-8.270265,41.22025)
(1563,-8.257655,41.211368)
(1564,-8.282984,41.2069)
(1565,-8.255652,41.211244)
(1566,-8.260222,41.193931)
(1567,-8.316436,41.20229)
(1568,-8.264465,41.206099)
(1569,-8.278548,41.196626)
(1570,-8.282391,41.207252)
(1571,-8.264325,41.189433)
(1572,-8.295265,41.197114)
(1573,-8.311311,41.195484)
(1574,-8.297121,41.193894)
(1575,-8.304638,41.193536)
(1576,-8.278731,41.211361)
(1577,-8.277667,41.206897)
(1578,-8.262894,41.200884)
(1579,-8.307361,41.195669)
(1580,-8.267992,41.214453)
(1581,-8.264401,41.185723)
(1582,-8.257494,41.204903)
(1583,-8.275761,41.211753)
(1584,-8.282981,41.215603)
(1585,-8.290974,41.203018)
(1586,-8.287086,41.205197)
(1587,-8.284316,41.211011)
(1588,-8.27358,41.193495)
(1589,-8.290589,41.200943)
(1590,-8.275856,41.207007)
(1591,-8.265688,41.206961)
(1592,-8.274478,41.221651)
(1593,-8.278239,41.212607)
(1594,-8.289464,41.196112)
(1595,-8.271966,41.202942)
(1596,-8.262549,41.21607)
(1597,-8.260788,41.193749)
(1598,-8.28156,41.20622)
(1599,-8.278365,41.207148)
(1600,-8.274918,41.1984)
(1601,-8.274312,41.206697)
(1602,-8.271908,41.203103)
(1603,-8.273882,41.19247)
(1604,-8.271158,41.204575)
(1605,-8.272779,41.217882)
(1606,-8.286231,41.195741)
(1607,-8.279832,41.21254)
(1608,-8.275736,41.207604)
(1609,-8.286777,41.195225)
(1610,-8.282544,41.216004)
(1611,-8.29092,41.199871)
(1612,-8.287254,41.203461)
(1613,-8.309844,41.202984)
(1614,-8.282523,41.206472)
(1615,-8.306646,41.196074)
(1616,-8.267005,41.205385)
(1617,-8.268563,41.194564)
(1618,-8.290065,41.202562)
(1619,-8.264211,41.189651)
(1620,-8.27553,41.21283)
(1621,-8.309171,41.195819)
(1622,-8.315716,41.202228)
(1623,-8.278398,41.210949)
(1624,-8.272992,41.206437)
(1625,-8.26688,41.19674)
(1626,-8.290839,41.19914)
(1627,-8.259382,41.227129)
(1628,-8.261881,41.199316)
(1629,-8.259786,41.21837)
(1630,-8.262255,41.216042)
(1631,-8.273646,41.228527)
(1632,-8.296164,41.194562)
(1633,-8.294534,41.196581)
(1634,-8.282077,41.198558)
(1635,-8.286829,41.211711)
(1636,-8.275927,41.214293)
(1637,-8.255251,41.211085)
(1638,-8.266656,41.203459)
(1639,-8.294614,41.195707)
(1640,-8.280176,41.211426)
(1641,-8.259047,41.212555)
(1642,-8.293164,41.199239)
(1643,-8.29463,41.200976)
(1644,-8.271292,41.219577)
(1645,-8.287476,41.207512)
(1646,-8.267746,41.2024)
(1647,-8.293793,41.203414)
(1648,-8.282087,41.211226)
(1649,-8.304359,41.193708)
(1650,-8.285761,41.209645)
(1651,-8.283566,41.198756)
(1652,-8.299311,41.192015)
(1653,-8.277678,41.194056)
(1654,-8.264562,41.206142)
(1655,-8.292719,41.199873)
(1656,-8.290454,41.200779)
(1657,-8.261149,41.206078)
(1658,-8.263687,41.186926)
(1659,-8.284249,41.214794)
(1660,-8.285923,41.205486)
(1661,-8.277128,41.207147)
(1662,-8.270583,41.228897)
(1663,-8.274357,41.227867)
(1664,-8.282803,41.208936)
(1665,-8.272185,41.202978)
(1666,-8.274918,41.20893)
(1667,-8.263038,41.186842)
(1668,-8.284265,41.200633)
(1669,-8.27449,41.190871)
(1670,-8.2765,41.205526)
(1671,-8.260898,41.214171)
(1672,-8.289383,41.205752)
(1673,-8.281363,41.204581)
(1674,-8.266716,41.212378)
(1675,-8.309628,41.201628)
(1676,-8.256541,41.223601)
(1677,-8.279374,41.211071)
(1678,-8.306233,41.201814)
(1679,-8.292608,41.200568)
(1680,-8.266689,41.189934)
(1681,-8.2688,41.190897)
(1682,-8.258505,41.208214)
(1683,-8.286064,41.199284)
(1684,-8.263746,41.197589)
(1685,-8.274561,41.190395)
(1686,-8.30654,41.195806)
(1687,-8.272144,41.219011)
(1688,-8.284435,41.206398)
(1689,-8.289273,41.202032)
(1690,-8.259505,41.1962)
(1691,-8.283386,41.206942)
(1692,-8.281319,41.204308)
(1693,-8.25943,41.198861)
(1694,-8.270283,41.212474)
(1695,-8.291556,41.203135)
(1696,-8.270886,41.204607)
(1697,-8.274643,41.193789)
(1698,-8.282291,41.205981)
(1699,-8.279293,41.211111)
(1700,-8.282593,41.206502)
(1701,-8.287124,41.203679)
(1702,-8.259591,41.200358)
(1703,-8.282012,41.207352)
(1704,-8.26329,41.232767)
(1705,-8.268617,41.202868)
(1706,-8.271588,41.206637)
(1707,-8.287652,41.20483)
(1708,-8.265519,41.190655)
(1709,-8.313333,41.200449)
(1710,-8.267353,41.222016)
(1711,-8.265181,41.226729)
(1712,-8.273505,41.192569)
(1713,-8.263702,41.198846)
(1714,-8.309373,41.199267)
(1715,-8.285037,41.208512)
(1716,-8.28675,41.214595)
(1717,-8.27185,41.220321)
(1718,-8.277756,41.212541)
(1719,-8.266989,41.202969)
(1720,-8.28813,41.213311)
(1721,-8.306373,41.195199)
(1722,-8.294321,41.198779)
(1723,-8.308683,41.196216)
(1724,-8.280343,41.213625)
(1725,-8.286667,41.195445)
(1726,-8.285429,41.208728)
(1727,-8.268244,41.214622)
(1728,-8.290037,41.202754)
(1729,-8.275179,41.193318)
(1730,-8.280895,41.208233)
(1731,-8.263715,41.203065)
(1732,-8.269164,41.190148)
(1733,-8.287645,41.215245)
(1734,-8.287034,41.214595)
(1735,-8.307614,41.19773)
(1736,-8.277076,41.208841)
(1737,-8.278193,41.210752)
(1738,-8.283464,41.20626)
(1739,-8.265657,41.192569)
(1740,-8.279659,41.194996)
(1741,-8.268747,41.226356)
(1742,-8.26275,41.226935)
(1743,-8.311079,41.196849)
(1744,-8.273652,41.193758)
(1745,-8.263398,41.203537)
(1746,-8.28652,41.206057)
(1747,-8.275731,41.207464)
(1748,-8.281912,41.210824)
(1749,-8.26017,41.195622)
(1750,-8.287683,41.198332)
(1751,-8.268558,41.192701)
(1752,-8.298948,41.192427)
(1753,-8.286602,41.195382)
(1754,-8.288056,41.21201)
(1755,-8.288195,41.211068)
(1756,-8.311216,41.196039)
(1757,-8.311343,41.19578)
(1758,-8.305591,41.194374)
(1759,-8.267568,41.188315)
(1760,-8.278723,41.207433)
(1761,-8.273962,41.192382)
(1762,-8.307346,41.201906)
(1763,-8.278715,41.211276)
(1764,-8.286658,41.214547)
(1765,-8.280825,41.196315)
(1766,-8.27586,41.20891)
(1767,-8.31069,41.19797)
(1768,-8.306263,41.195296)
(1769,-8.281809,41.207778)
(1770,-8.272942,41.205919)
(1771,-8.284637,41.208473)
(1772,-8.286918,41.194815)
(1773,-8.274961,41.193588)
(1774,-8.282401,41.21428)
(1775,-8.302418,41.203062)
(1776,-8.271926,41.212157)
(1777,-8.265898,41.206594)
(1778,-8.260437,41.206568)
(1779,-8.277091,41.207494)
(1780,-8.270339,41.212719)
(1781,-8.268386,41.192399)
(1782,-8.28213,41.205044)
(1783,-8.277556,41.210001)
(1784,-8.261813,41.215061)
(1785,-8.263208,41.185586)
(1786,-8.262776,41.197412)
(1787,-8.272047,41.20285)
(1788,-8.274188,41.192487)
(1789,-8.268636,41.204361)
(1790,-8.268204,41.204147)
(1791,-8.284343,41.211883)
(1792,-8.271499,41.206595)
(1793,-8.273859,41.209102)
(1794,-8.285632,41.21412)
(1795,-8.27573,41.207012)
(1796,-8.25862,41.194287)
(1797,-8.28978,41.206921)
(1798,-8.274387,41.209469)
(1799,-8.265964,41.196481)
(1800,-8.287712,41.215387)
(1801,-8.265318,41.18624)
(1802,-8.268794,41.218336)
(1803,-8.277332,41.207206)
